央视频道,#genre#
DISCOVERY(知识频道),p2p://fccsovh.pvbox.live:18912/5bee4e9b0004056f76e84736af101f06
BBC,p2p://fccsovh.pvbox.live:18912/5b140953000257fb79f66a001c8dc5b4
博斯运动I,p2p://fccsovh.pvbox.live:18912/5b13f6f0000c1dd644ffd30c719c308f
BBCLIFESTYLE,p2p://fccsovh.pvbox.live:18912/5b1408f2000906bdb5da58904b5c003c
CBEEBIESBBC,p2p://fccsovh.pvbox.live:18912/5b1408f10005adefdc3ba3407e5f3636
GOODFOOD,p2p://fccsovh.pvbox.live:18912/5bee4fb30000a36319ced928503e1c16
CNNINTERNATIONAL,p2p://fccsovh.pvbox.live:18912/5b593947000cff320b5fbcac3823cfb2
狼谷劲技,p2p://fccsovh.pvbox.live:18912/5b14095f000b75ebce56aa4326004fac
三立INEWS,p2p://fccsovh.pvbox.live:18912/5b7fb69500052cc969c8bcf269522bcf
中天新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd72e0002527b8513c4ec41b6e9f5
中天新闻(备三),p2p://fccsovh.pvbox.live:18912/5c7249b6000641f7f22447de5605ea5f
中天新闻(备一),p2p://fccsovh.pvbox.live:18912/5b14096a000dc917c7befde7c4a48ba6
民视(备二),p2p://fccsovh.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881
民视(备三),p2p://fccsovh.pvbox.live:18912/5c72483f0003db4bcaa12d83814c6957
民视(备一),p2p://fccsovh.pvbox.live:18912/5b1409690006a24ae683ddddf26bdce8
华视(备二),p2p://fccsovh.pvbox.live:18912/5c2dd7470006324161ec704805b9e422
华视(备一),p2p://fccsovh.pvbox.live:18912/5b140968000d4f35af004cdfaac62068
华视(备三),p2p://fccsovh.pvbox.live:18912/5c72484f000e498bce8e5731c5afccf0
台视(备二),p2p://fccsovh.pvbox.live:18912/5c2dd73f000c83be0db4384477f9ca94
台视(备一),p2p://fccsovh.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0
中视(备二),p2p://fccsovh.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d
中视(备三),p2p://fccsovh.pvbox.live:18912/5c72484b000b1d092ec980608a0bef9d
中视(备一),p2p://fccsovh.pvbox.live:18912/5b14095f00075e71372e2240965ed494
三立台湾(备二),p2p://fccsovh.pvbox.live:18912/5c2dd74a000cbd46698addb74d61afbb
三立台湾(备一),p2p://fccsovh.pvbox.live:18912/5b1409f100088a84c40f89d735e8395f
三立都会(备二),p2p://fccsovh.pvbox.live:18912/5c2dd74e0008135f19666442e08f8a73
三立都会(备一),p2p://fccsovh.pvbox.live:18912/5b14098f000d8c6571a258930b96c39d
卫视中文(备二),p2p://fccsovh.pvbox.live:18912/5c2dd752000079beb0932687f970bd9e
卫视中文(备一),p2p://fccsovh.pvbox.live:18912/5b14096a00006f07db24be365821c0f3
东森综合(备二),p2p://fccsovh.pvbox.live:18912/5c2dd75500095b3b674c205e3f098061
东森综合(备一),p2p://fccsovh.pvbox.live:18912/5b1409f1000dc91bffeddd699ca35ed0
TVBS欢乐(备二),p2p://fccsovh.pvbox.live:18912/5c2dd759000397a1d54116afa14cab22
TVBS欢乐(备一),p2p://fccsovh.pvbox.live:18912/5b1409600006657bf3521814c47521af
壹电视新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457
壹电视新闻(备一),p2p://fccsovh.pvbox.live:18912/5b14094000088a46ef8e5cc71f3a48a5
年代新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd76000032856525d0ee781504477
年代新闻(备三),p2p://fccsovh.pvbox.live:18912/5c72489b000f0c1f58419c19eae44cc6
TVBS新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec
TVBS新闻(备三),p2p://fccsovh.pvbox.live:18912/5c7249c2000e510ff069277e6de97521
TVBS新闻(备一),p2p://fccsovh.pvbox.live:18912/5b1409600008c73be370a5bcdf5defe2
非凡新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd766000ecf4afbbc524f35790871
非凡新闻(备三),p2p://fccsovh.pvbox.live:18912/5c7249cb000744bc8d84a353672b18fe
非凡新闻(备一),p2p://fccsovh.pvbox.live:18912/5b14092c0001a04c14ba93925f9ef5f6
卫视电影(备一),p2p://fccsovh.pvbox.live:18912/5b140960000aafcc8d3e6ffa720314ad
卫视电影(备二),p2p://fccsovh.pvbox.live:18912/5c2dd76a000ca614e383e2e7ea78ddd8
卫视电影(备三),p2p://fccsovh.pvbox.live:18912/5c7249cf00095b61a6551090eece092b
纬来体育(备二),p2p://fccsovh.pvbox.live:18912/5c2dd76e00049e333b9b846b79e65ed3
纬来体育(备一),p2p://fccsovh.pvbox.live:18912/5b140921000be144353d8e88e314b42a
东森新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd7310008b3195b1f53317f5456e2
东森新闻(备一),p2p://fccsovh.pvbox.live:18912/5b1409520005add4c8a3a4cecf0d2ccc
东森新闻(备三),p2p://fccsovh.pvbox.live:18912/5c7248a0000383704a3e5eff3648dfa9
民视新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd73500017585407c3f581ea07c53
民视新闻(备一),p2p://fccsovh.pvbox.live:18912/5b1409690004f7336ec985d66597e021
民视新闻(备三),p2p://fccsovh.pvbox.live:18912/5c7249ba0008b3211d5786b3068b4615
三立新闻(备二),p2p://fccsovh.pvbox.live:18912/5c2dd73800094069401436c92bc9bed5
三立新闻(备一),p2p://fccsovh.pvbox.live:18912/5b14090b000e8030977fd4408f0f97e4
三立新闻(备三),p2p://fccsovh.pvbox.live:18912/5c7249be000b8793baaac296ccc9199a
中天亚洲(备一),p2p://fccsovh.pvbox.live:18912/5c724839000d2f369bdf547cd89fbe54
亚洲旅游(备一),p2p://fccsovh.pvbox.live:18912/5c72485400018808a3b48c28c60d30e6
美亚电影(备一),p2p://fccsovh.pvbox.live:18912/5c724a0e00044283f396d5fe6ea9539f
东森幼幼(备一),p2p://fccsovh.pvbox.live:18912/5c724866000564114f7a921c28eef086
东森电影(备一),p2p://fccsovh.pvbox.live:18912/5c7249d3000cb8eaeedafc796b3ba9d2
东森戏剧(备一),p2p://fccsovh.pvbox.live:18912/5c72488200070408d06f0da4478a62b1
东森超视(备一),p2p://fccsovh.pvbox.live:18912/5c72487c00066791d7daf24f35f847b9
纬来电影(备一),p2p://fccsovh.pvbox.live:18912/5c7249d80003096d7ec3b14edfd4fe6f
纬来戏剧(备一),p2p://fccsovh.pvbox.live:18912/5c72488e000bae0647ae4ffc2c5c1a73
HBOHD(备一),p2p://fccsovh.pvbox.live:18912/5c7249dd000ca2108817c65b6059636f
HBO家庭(备一),p2p://fccsovh.pvbox.live:18912/5c7249ea0008e0b81d58423315e60ce6
HBO强档(备一),p2p://fccsovh.pvbox.live:18912/5c7249ee000f145b1d5853691cf1378b
国家地理(备一),p2p://fccsovh.pvbox.live:18912/5c724a010005e9d11d589b4f1fc54b2b
国家地理野生(备一),p2p://fccsovh.pvbox.live:18912/5c7249fb000db88c0817fb0e2da0809a
星卫娱乐(备一),p2p://fccsovh.pvbox.live:18912/5c724a0a00018099979ae3a2ebaf2df6
星卫电影(备一),p2p://fccsovh.pvbox.live:18912/5c724a05000626a678e70bc5c42edcc6
好莱坞电影(备一),p2p://fccsovh.pvbox.live:18912/5c7249e20001252819cc6ae1bf870f24
MOMO亲子(备一),p2p://fccsovh.pvbox.live:18912/5c7248620002c4fd1f975342bd3bfaa1
迪士尼卡通(备一),p2p://fccsovh.pvbox.live:18912/5c72485c0008852e895a5109bf9c937b
八大戏剧(备一),p2p://fccsovh.pvbox.live:18912/5c72488600080edc1d52d364104615a0
大爱(备一),p2p://fccsovh.pvbox.live:18912/5c7248470009cd45a9e264c417afc9af
JET综合(备一),p2p://fccsovh.pvbox.live:18912/5c724892000e3e1cef4bb2eef0332065
ELTA体育3(备一),p2p://fccsovh.pvbox.live:18912/5c7249f7000966364a68feb5b5892f05
东森综合(备三),p2p://fccsovh.pvbox.live:18912/5c724877000e7b2d0b24f59e68db0949
TVBS欢乐(备三),p2p://fccsovh.pvbox.live:18912/5c72488a000a56b7c62c388ca356227f
壹电视新闻(备三),p2p://fccsovh.pvbox.live:18912/5c724897000cb186a4bbbe3882b0ecf5
年代新闻(备一),p2p://fccsovh.pvbox.live:18912/5b1409fd000a726993cfe01bb3d031d2
港台测试4,#genre#
凤凰中文,mitv://fccseuro.pvbox.live:18912/5b14092b00075956b021861efc75b7ed.ts
凤凰中文,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文,mitv://fccsovh.pvbox.live:18912/5b14092b00075956b021861efc75b7ed.ts
凤凰资讯,mitv://fccseuro.pvbox.live:18912/5b14092b00090483328819f2db8ecad0.ts
凤凰资讯,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯,mitv://fccsovh.pvbox.live:18912/5b14092b00090483328819f2db8ecad0.ts
凤凰香港,mitv://fccseuro.pvbox.live:18912/5b14092b000ab058aba6213c0ddec4b0.ts
凤凰香港,mitv://fccsovh.pvbox.live:18912/5b14092b000ab058aba6213c0ddec4b0.ts
凤凰香港,http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
无线翡翠,mitv://fccseuro.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058.ts
无线翡翠,mitv://fccsovh.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058.ts
无线翡翠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=188
无线翡翠2,mitv://fccseuro.pvbox.live:18912/5dbeb1c60000e0465bf4890714f16176.ts
无线翡翠2,mitv://fccsovh.pvbox.live:18912/5dbeb1c60000e0465bf4890714f16176.ts
无线新闻,mitv://fccseuro.pvbox.live:18912/5dbeb1c40003f9a457dd11d6cb7a10d0.ts
无线新闻,mitv://fccsovh.pvbox.live:18912/5dbeb1c40003f9a457dd11d6cb7a10d0.ts
无线新闻,mitv://fccseuro.pvbox.live:18912/5dbeb1c40003f9a457dd11d6cb7a10d0.ts
无线新闻,mitv://fccsovh.pvbox.live:18912/5dbeb1c40003f9a457dd11d6cb7a10d0.ts
无线新闻2,mitv://fccsovh.pvbox.live:18912/5ee71d1c0004c66962b2bbef39b16ddb.ts
无线新闻2,mitv://fccseuro.pvbox.live:18912/5ee71d1c0004c66962b2bbef39b16ddb.ts
无线财经,mitv://fccseuro.pvbox.live:18912/5dbeb1cc0007501623a21bd1ab71921c.ts
无线财经,mitv://fccsovh.pvbox.live:18912/5dbeb1cc0007501623a21bd1ab71921c.ts
无线财经,mitv://fccseuro.pvbox.live:18912/5dbeb1cc0007501623a21bd1ab71921c.ts
无线财经,mitv://fccsovh.pvbox.live:18912/5dbeb1cc0007501623a21bd1ab71921c.ts
无线财经2,mitv://fccseuro.pvbox.live:18912/5b14095400047cf5d3436751842bee62.ts
无线财经2,mitv://fccsovh.pvbox.live:18912/5b14095400047cf5d3436751842bee62.ts
无线明珠,mitv://fccseuro.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4.ts
无线明珠,mitv://fccsovh.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4.ts
TVB-J2,mitv://fccseuro.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b.ts
TVB-J2,mitv://fccsovh.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b.ts
TVB-J2(备),mitv://fccseuro.pvbox.live:18912/5d122036000a0661d2e59906fed8fd3c.ts
TVB-J2(备),http://pililivehdl.qhmywl.com/dsdtv/9de1ac6a9a4642e1aac41462c6159b92.flv
TVB-J2(备),mitv://fccsovh.pvbox.live:18912/5d122036000a0661d2e59906fed8fd3c.ts
有线新闻,mitv://fccsovh.pvbox.live:18912/5cb870e80007bd8518bd664dc725ad75.ts
有线新闻,mitv://fccseuro.pvbox.live:18912/5cb870e80007bd8518bd664dc725ad75.ts
有线財經,mitv://fccsovh.pvbox.live:18912/5cb870e2000e6af34fc116afe55bd97f.ts
有线財經,mitv://fccseuro.pvbox.live:18912/5cb870e2000e6af34fc116afe55bd97f.ts
有线体育,mitv://fccsovh.pvbox.live:18912/5cb870de000968d092345e9ff2a5d955.ts
有线体育,mitv://fccseuro.pvbox.live:18912/5cb870de000968d092345e9ff2a5d955.ts
香港開電視,mitv://fccseuro.pvbox.live:18912/5b140a990002d1a89cac9e13b5b361a2.ts
香港開電視,mitv://fccsovh.pvbox.live:18912/5b140a990002d1a89cac9e13b5b361a2.ts
VIUTV,mitv://fccseuro.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800.ts
VIUTV,mitv://fccsovh.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800.ts
VIUTV6,mitv://fccseuro.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61.ts
VIUTV6,mitv://fccsovh.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61.ts
VIUTV6,mitv://fccseuro.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61.ts
VIUTV6,mitv://fccsovh.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61.ts
RTHK31,mitv://fccseuro.pvbox.live:18912/5badd38d000891c41a1da3bad3c15f41.ts
RTHK31,mitv://fccsovh.pvbox.live:18912/5badd38d000891c41a1da3bad3c15f41.ts
RTHK31,mitv://fccseuro.pvbox.live:18912/5badd38d000891c41a1da3bad3c15f41.ts
RTHK31,mitv://fccsovh.pvbox.live:18912/5badd38d000891c41a1da3bad3c15f41.ts
RTHK32,mitv://fccseuro.pvbox.live:18912/5badd3910003a73ddee77d3ebfcb7068.ts
RTHK32,mitv://fccsovh.pvbox.live:18912/5badd3910003a73ddee77d3ebfcb7068.ts
RTHK32,mitv://fccseuro.pvbox.live:18912/5badd3910003a73ddee77d3ebfcb7068.ts
RTHK32,mitv://fccsovh.pvbox.live:18912/5badd3910003a73ddee77d3ebfcb7068.ts
TVB星河,mitv://fccseuro.pvbox.live:18912/5d65048c0003e9aecc353f52270c8bbe.ts
TVB星河,mitv://fccsovh.pvbox.live:18912/5d65048c0003e9aecc353f52270c8bbe.ts
TVB星河,mitv://fccseuro.pvbox.live:18912/5d65048c0003e9aecc353f52270c8bbe.ts
TVB星河,mitv://fccsovh.pvbox.live:18912/5d65048c0003e9aecc353f52270c8bbe.ts
TVB娱乐,mitv://fccseuro.pvbox.live:18912/5b140a99000c97f5e048bfdfbba41d0d.ts
TVB娱乐,mitv://fccsovh.pvbox.live:18912/5b140a99000c97f5e048bfdfbba41d0d.ts
TVB娱乐,mitv://fccseuro.pvbox.live:18912/5b140a99000c97f5e048bfdfbba41d0d.ts
TVB娱乐,mitv://fccsovh.pvbox.live:18912/5b140a99000c97f5e048bfdfbba41d0d.ts
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
星空卫视,mitv://fccseuro.pvbox.live:18912/5b1409fb0000e9857fe430e18a1c406d.ts
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
星空卫视,mitv://fccseuro.pvbox.live:18912/5b1409fb0000e9857fe430e18a1c406d.ts
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
莲花卫视,http://244852077.cloudvdn.com/a.m3u8?domain=livehls.macaulotustv.com&player=fU8AAPXDrFomhkW&secondToken=secondToken%3AnxYHHDmQKJE7Vhw2QgB5awoxU&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1
莲花卫视,http://244852077.cloudvdn.com/a.m3u8?domain=livehls.macaulotustv.com&player=fU8AAPXDrFomhkW&secondToken=secondToken%3AnxYHHDmQKJE7Vhw2QgB5awoxU&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1
莲花卫视,mitv://fccseuro.pvbox.live:18912/5b1409fb00088a46edaf118e021b6b38.ts
莲花卫视,http://244852077.cloudvdn.com/a.m3u8?domain=livehls.macaulotustv.com&player=fU8AAPXDrFomhkW&secondToken=secondToken%3AnxYHHDm
莲花卫视,http://244852077.cloudvdn.com/a.m3u8?domain=livehls.macaulotustv.com&player=fU8AAPXDrFomhkW&secondToken=secondToken%3AnxYHHDmQKJE7Vhw2QgB5awoxU&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1
莲花卫视,http://244852077.cloudvdn.com/a.m3u8?domain=livehls.macaulotustv.com&player=fU8AAPXDrFomhkW&secondToken=secondToken%3AnxYHHDmQKJE7Vhw2QgB5awoxU&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1
莲花卫视,mitv://fccseuro.pvbox.live:18912/5b1409fb00088a46edaf118e021b6b38.ts
莲花卫视,http://244852077.cloudvdn.com/a.m3u8?domain=livehls.macaulotustv.com&player=fU8AAPXDrFomhkW&secondToken=secondToken%3AnxYHHDm
中华美食频道,mitv://fccseuro.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45.ts
中华美食频道,mitv://fccsovh.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45.ts
中华美食频道,mitv://fccseuro.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45.ts
中华美食频道,mitv://fccsovh.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45.ts
BEIN SPORTS,mitv://fccsovh.pvbox.live:18912/5cf559ed000079fb7b608c0205b3f92a.ts
BEIN SPORTS,mitv://fccseuro.pvbox.live:18912/5cf559ed000079fb7b608c0205b3f92a.ts
BEIN SPORTS,mitv://fccsovh.pvbox.live:18912/5cf559ed000079fb7b608c0205b3f92a.ts
BEIN SPORTS,mitv://fccseuro.pvbox.live:18912/5cf559ed000079fb7b608c0205b3f92a.ts
WWE,mitv://fccsovh.pvbox.live:18912/5cffd5d900072496c2c9b7c5d8c9ac44.ts
WWE,mitv://fccseuro.pvbox.live:18912/5cffd5d900072496c2c9b7c5d8c9ac44.ts
WWE,mitv://fccsovh.pvbox.live:18912/5cffd5d900072496c2c9b7c5d8c9ac44.ts
WWE,mitv://fccseuro.pvbox.live:18912/5cffd5d900072496c2c9b7c5d8c9ac44.ts
TVB US 1,mitv://fccsovh.pvbox.live:18912/5cffd79b0008224605e668c79ca6efc0.ts
TVB US 1,mitv://fccseuro.pvbox.live:18912/5cffd79b0008224605e668c79ca6efc0.ts
TVB US 1,mitv://fccsovh.pvbox.live:18912/5cffd79b0008224605e668c79ca6efc0.ts
TVB US 1,mitv://fccseuro.pvbox.live:18912/5cffd79b0008224605e668c79ca6efc0.ts
TVB US 2,mitv://fccsovh.pvbox.live:18912/5cffd79d0004cbb66f6dece9140f8690.ts
TVB US 2,mitv://fccseuro.pvbox.live:18912/5cffd79d0004cbb66f6dece9140f8690.ts
TVB US 2,mitv://fccsovh.pvbox.live:18912/5cffd79d0004cbb66f6dece9140f8690.ts
TVB US 2,mitv://fccseuro.pvbox.live:18912/5cffd79d0004cbb66f6dece9140f8690.ts
TVBHD,mitv://fccsovh.pvbox.live:18912/5cf559f800003d1bab8b3e07f042c2b9.ts
TVBHD,mitv://fccseuro.pvbox.live:18912/5cf559f800003d1bab8b3e07f042c2b9.ts
TVBHD,mitv://fccsovh.pvbox.live:18912/5cf559f800003d1bab8b3e07f042c2b9.ts
TVBHD,mitv://fccseuro.pvbox.live:18912/5cf559f800003d1bab8b3e07f042c2b9.ts
翡翠,mitv://fccseuro.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058.ts
翡翠,mitv://fccsovh.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058.ts
翡翠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=188
翡翠(备),mitv://fccseuro.pvbox.live:18912/5dbeb1c60000e0465bf4890714f16176.ts
翡翠(备),mitv://fccsovh.pvbox.live:18912/5dbeb1c60000e0465bf4890714f16176.ts
无线新闻(备),mitv://fccsovh.pvbox.live:18912/5ee71d1c0004c66962b2bbef39b16ddb.ts
无线新闻(备),mitv://fccseuro.pvbox.live:18912/5ee71d1c0004c66962b2bbef39b16ddb.ts
J2,mitv://fccseuro.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b.ts
J2,mitv://fccsovh.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b.ts
J2(备),mitv://fccseuro.pvbox.live:18912/5d122036000a0661d2e59906fed8fd3c.ts
J2(备),http://pililivehdl.qhmywl.com/dsdtv/9de1ac6a9a4642e1aac41462c6159b92.flv
J2(备),mitv://fccsovh.pvbox.live:18912/5d122036000a0661d2e59906fed8fd3c.ts
J5,mitv://fccseuro.pvbox.live:18912/5b14095400047cf5d3436751842bee62.ts
J5,mitv://fccsovh.pvbox.live:18912/5b14095400047cf5d3436751842bee62.ts
明珠,mitv://fccseuro.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4.ts
明珠,mitv://fccsovh.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4.ts
HKC新闻,mitv://fccsovh.pvbox.live:18912/5cb870e80007bd8518bd664dc725ad75.ts
HKC新闻,mitv://fccseuro.pvbox.live:18912/5cb870e80007bd8518bd664dc725ad75.ts
VIU,mitv://fccseuro.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800.ts
VIU,mitv://fccsovh.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800.ts
凤凰中文台 HD,mitv://fccseuro.pvbox.live:18912/5b14092b00075956b021861efc75b7ed.ts
凤凰中文台 HD,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文台 HD,mitv://fccsovh.pvbox.live:18912/5b14092b00075956b021861efc75b7ed.ts
凤凰资讯台 HD,mitv://fccseuro.pvbox.live:18912/5b14092b00090483328819f2db8ecad0.ts
凤凰资讯台 HD,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯台 HD,mitv://fccsovh.pvbox.live:18912/5b14092b00090483328819f2db8ecad0.ts
凤凰香港台 HD,mitv://fccseuro.pvbox.live:18912/5b14092b000ab058aba6213c0ddec4b0.ts
凤凰香港台 HD,http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
凤凰香港台 HD,mitv://fccsovh.pvbox.live:18912/5b14092b000ab058aba6213c0ddec4b0.ts
TVBS新聞,mitv://fccsovh.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec.ts
TVBS新聞,mitv://fccsovh.pvbox.live:18912/5b1409600008c73bd46bfb2af1f5ae94.ts
TVBS新聞,mitv://fccseuro.pvbox.live:18912/5c7249c2000e510f1d57a75a30592ee2.ts
TVBS新聞,mitv://fccseuro.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec.ts
TVBS新聞,mitv://fccsovh.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec.ts
TVBS新聞,mitv://fccsovh.pvbox.live:18912/5b1409600008c73bd46bfb2af1f5ae94.ts
TVBS新聞,mitv://fccseuro.pvbox.live:18912/5c7249c2000e510f1d57a75a30592ee2.ts
TVBS新聞,mitv://fccseuro.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec.ts
TVBS綜合,mitv://fccsovh.pvbox.live:18912/5b140960000c982bf20a21204526e2d1.ts
TVBS綜合,mitv://fccseuro.pvbox.live:18912/5b140960000c982bf20a21204526e2d1.ts
TVBS綜合,mitv://fccsovh.pvbox.live:18912/5b140960000c982bf20a21204526e2d1.ts
TVBS綜合,mitv://fccseuro.pvbox.live:18912/5b140960000c982bf20a21204526e2d1.ts
TVBS精彩,mitv://fccsovh.pvbox.live:18912/5bdbf3b20000e966127226d088c6564d.ts
TVBS精彩,mitv://fccseuro.pvbox.live:18912/5bdbf3b20000e966127226d088c6564d.ts
TVBS歡樂,mitv://fccsovh.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
TVBS歡樂,mitv://fccseuro.pvbox.live:18912/5c2dd759000397a1f785f6a7f64171ac.ts
TVBS歡樂,mitv://fccseuro.pvbox.live:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS歡樂,mitv://fccseuro.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
TVBS歡樂,mitv://fccsovh.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
TVBS歡樂,mitv://fccseuro.pvbox.live:18912/5c2dd759000397a1f785f6a7f64171ac.ts
TVBS歡樂,mitv://fccseuro.pvbox.live:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS歡樂,mitv://fccseuro.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
環宇新聞,mitv://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
環宇新聞,mitv://fccseuro.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
環宇新聞,http://pililivehdl.qhmywl.com/dsdtv/4677cf6625ce01b236bbb58f99094d51.flv
環宇新聞,mitv://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
環宇新聞,http://pililivehdl.qhmywl.com/dsdtv/4677cf6625ce01b236bbb58f99094d51.flv
環宇新聞,mitv://fccseuro.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
環宇綜合,mitv://fccsovh.pvbox.live:18912/5b14098e00034c103db7286788dfaef3.ts
環宇綜合,mitv://fccseuro.pvbox.live:18912/5b14098e00034c103db7286788dfaef3.ts
環宇綜合,mitv://fccsovh.pvbox.live:18912/5b14098e00034c103db7286788dfaef3.ts
環宇綜合,mitv://fccseuro.pvbox.live:18912/5b14098e00034c103db7286788dfaef3.ts
環宇財經,mitv://fccsovh.pvbox.live:18912/5b1408f30002585a33caea38616d5414.ts
環宇財經,mitv://fccseuro.pvbox.live:18912/5b1408f30002585a33caea38616d5414.ts
環宇財經,mitv://fccsovh.pvbox.live:18912/5b1408f30002585a33caea38616d5414.ts
環宇財經,mitv://fccseuro.pvbox.live:18912/5b1408f30002585a33caea38616d5414.ts
壹視新聞,mitv://fccsovh.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457.ts
壹視新聞,mitv://fccsovh.pvbox.live:18912/5b14094000088a467b4c607ca6b96c9e.ts
壹視新聞,mitv://fccseuro.pvbox.live:18912/5c724897000cb1861d5316f515e3763e.ts
壹視新聞,mitv://fccseuro.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457.ts
壹视新闻,mitv://fccsovh.pvbox.live:18912/5bdbf3a3000abb1b9d0d2fbc16310115.ts
壹视新闻,mitv://fccseuro.pvbox.live:18912/5bdbf3a3000abb1b9d0d2fbc16310115.ts
壹視綜合,mitv://fccsovh.pvbox.live:18912/5b1409400006a23590d8e56c846649bd.ts
